ID      x-pos       y-pos      z-pos      vm    |    x-pos       y-pos      z-pos      vm    |   vm_average
4214  -1954.577148  403.420013  -13875.0  135.458984 | -1954.577148  403.420013  -13875.0  135.093933 | 135.2764585
4215  -1954.577148  403.420013  -14125.0  116.222069 | -1954.577148  403.420013  -14125.0  127.064377 | 121.643223
4216  -1954.577148  403.420013  -14375.0  107.079018 | -1954.577148  403.420013  -14375.0  115.858635 | 111.4688265
4217  -1954.577148  403.420013  -14625.0  96.574867 | -1954.577148  403.420013  -14625.0  107.925316 | 102.2500915
4218  -1954.577148  403.420013  -14875.0  87.32859 | -1954.577148  403.420013  -14875.0  99.362144 | 93.34536700000001
4219  -1954.577148  403.420013  -15125.0  79.260452 | -1954.577148  403.420013  -15125.0  92.2491 | 85.75477599999999
4220  -1954.577148  403.420013  -15375.0  72.873894 | -1954.577148  403.420013  -15375.0  86.101135 | 79.4875145
4221  -1954.577148  403.420013  -15625.0  68.766258 | -1954.577148  403.420013  -15625.0  81.446281 | 75.1062695
4222  -1954.577148  403.420013  -15875.0  66.905586 | -1954.577148  403.420013  -15875.0  78.335579 | 72.6205825
4223  -1954.577148  403.420013  -16125.0  67.555748 | -1954.577148  403.420013  -16125.0  76.697586 | 72.126667
4224  -1954.577148  403.420013  -16375.0  69.997314 | -1954.577148  403.420013  -16375.0  76.525406 | 73.26136
4225  -1954.577148  403.420013  -16625.0  74.005333 | -1954.577148  403.420013  -16625.0  77.433174 | 75.7192535
4226  -1954.577148  403.420013  -16875.0  78.778069 | -1954.577148  403.420013  -16875.0  79.299286 | 79.0386775
4227  -1954.577148  403.420013  -17125.0  84.082176 | -1954.577148  403.420013  -17125.0  81.702263 | 82.89221950000001
4228  -1954.577148  403.420013  -17375.0  89.409286 | -1954.577148  403.420013  -17375.0  84.513649 | 86.9614675
4229  -1954.577148  403.420013  -17625.0  94.65023 | -1954.577148  403.420013  -17625.0  87.420715 | 91.0354725
4230  -1954.577148  403.420013  -17875.0  99.533653 | -1954.577148  403.420013  -17875.0  90.339355 | 94.936504
4231  -1954.577148  403.420013  -18125.0  104.023804 | -1954.577148  403.420013  -18125.0  93.072166 | 98.547985
4232  -1954.577148  403.420013  -18375.0  107.97982 | -1954.577148  403.420013  -18375.0  95.574097 | 101.7769585
4233  -1954.577148  403.420013  -18625.0  111.396591 | -1954.577148  403.420013  -18625.0  97.727348 | 104.5619695
4234  -1954.577148  403.420013  -18875.0  114.199387 | -1954.577148  403.420013  -18875.0  99.509857 | 106.854622
4235  -1954.577148  403.420013  -19125.0  116.393372 | -1954.577148  403.420013  -19125.0  100.851395 | 108.6223835
4236  -1954.577148  403.420013  -19375.0  117.936371 | -1954.577148  403.420013  -19375.0  101.741081 | 109.838726
4237  -1954.577148  403.420013  -19625.0  118.83506 | -1954.577148  403.420013  -19625.0  102.135406 | 110.485233
4238  -1954.577148  403.420013  -19875.0  119.062553 | -1954.577148  403.420013  -19875.0  102.027855 | 110.545204
4239  -1954.577148  403.420013  -20125.0  118.623581 | -1954.577148  403.420013  -20125.0  101.389709 | 110.00664499999999
4240  -1954.577148  403.420013  -20375.0  117.49794 | -1954.577148  403.420013  -20375.0  100.215126 | 108.856533
4241  -1954.577148  403.420013  -20625.0  115.687592 | -1954.577148  403.420013  -20625.0  98.484375 | 107.0859835
4242  -1954.577148  403.420013  -20875.0  113.175789 | -1954.577148  403.420013  -20875.0  96.19072 | 104.6832545
4243  -1954.577148  403.420013  -21125.0  109.962669 | -1954.577148  403.420013  -21125.0  93.322113 | 101.642391
4244  -1954.577148  403.420013  -21375.0  106.035812 | -1954.577148  403.420013  -21375.0  89.870705 | 97.9532585
4245  -1954.577148  403.420013  -21625.0  101.396133 | -1954.577148  403.420013  -21625.0  85.835396 | 93.61576450000001
4246  -1954.577148  403.420013  -21875.0  96.040894 | -1954.577148  403.420013  -21875.0  81.208405 | 88.6246495
4247  -1954.577148  403.420013  -22125.0  89.97718 | -1954.577148  403.420013  -22125.0  76.009628 | 82.993404
4248  -1954.577148  403.420013  -22375.0  83.224403 | -1954.577148  403.420013  -22375.0  70.235916 | 76.7301595
4249  -1954.577148  403.420013  -22625.0  75.808372 | -1954.577148  403.420013  -22625.0  63.952385 | 69.8803785
4250  -1954.577148  403.420013  -22875.0  67.798874 | -1954.577148  403.420013  -22875.0  57.179234 | 62.489053999999996
4251  -1954.577148  403.420013  -23125.0  59.279808 | -1954.577148  403.420013  -23125.0  50.092087 | 54.6859475
4252  -1954.577148  403.420013  -23375.0  50.447994 | -1954.577148  403.420013  -23375.0  42.825233 | 46.636613499999996
4253  -1954.577148  403.420013  -23625.0  41.615517 | -1954.577148  403.420013  -23625.0  35.884365 | 38.749941
4254  -1954.577148  403.419983  -23875.0  33.403214 | -1954.577148  403.419983  -23875.0  29.966579 | 31.6848965
4255  -1954.577148  403.419983  -24125.0  27.210285 | -1954.577148  403.419983  -24125.0  26.499498 | 26.8548915
4256  -1954.577148  403.419983  -24375.0  24.740652 | -1954.577148  403.419983  -24375.0  27.109051 | 25.924851500000003
4257  -1954.577148  403.419983  -24625.0  28.039097 | -1954.577148  403.419983  -24625.0  31.435822 | 29.7374595
4258  -1954.577148  403.419983  -24875.0  34.204136 | -1954.577148  403.419983  -24875.0  39.085312 | 36.644724
4259  -1954.577148  403.419983  -25125.0  43.765789 | -1954.577148  403.419983  -25125.0  46.95409 | 45.359939499999996
4260  -1954.577148  403.419983  -25375.0  51.805454 | -1954.577148  403.419983  -25375.0  57.693092 | 54.749273
4261  -1954.577148  403.419983  -25625.0  64.81115 | -1954.577148  403.419983  -25625.0  64.091454 | 64.451302
4262  -1954.577148  403.420013  -25875.0  68.473427 | -1954.577148  403.420013  -25875.0  75.708153 | 72.09079
9763  -1954.577148  403.420013  -124.999992  105.339958 | -1954.577148  403.420013  -124.999992  116.205261 | 110.77260949999999
9764  -1954.577148  403.420013  -375.0  102.707153 | -1954.577148  403.420013  -375.0  99.402626 | 101.0548895
9765  -1954.577148  403.420013  -625.0  86.524559 | -1954.577148  403.420013  -625.0  92.094643 | 89.309601
9766  -1954.577148  403.420013  -874.999939  76.698509 | -1954.577148  403.420013  -874.999939  77.073395 | 76.885952
9767  -1954.577148  403.420013  -1125.0  63.746033 | -1954.577148  403.420013  -1125.0  66.034813 | 64.890423
9768  -1954.577148  403.420013  -1375.000122  53.368832 | -1954.577148  403.420013  -1375.000122  53.56208 | 53.465456
9769  -1954.577148  403.420013  -1625.0  42.435738 | -1954.577148  403.420013  -1625.0  43.374184 | 42.904961
9770  -1954.577148  403.420013  -1874.999756  34.873486 | -1954.577148  403.420013  -1874.999756  34.345928 | 34.609707
9771  -1954.577148  403.420013  -2125.0  30.625011 | -1954.577148  403.420013  -2125.0  29.416832 | 30.0209215
9772  -1954.577148  403.420013  -2375.0  32.280186 | -1954.577148  403.420013  -2375.0  28.97674 | 30.628463
9773  -1954.577148  403.420013  -2625.0  38.007141 | -1954.577148  403.420013  -2625.0  33.047192 | 35.5271665
9774  -1954.577148  403.420013  -2874.999756  46.173428 | -1954.577148  403.420013  -2874.999756  39.572964 | 42.873196
9775  -1954.577148  403.420013  -3125.0  55.143326 | -1954.577148  403.420013  -3125.0  47.108986 | 51.126156
9776  -1954.577148  403.420013  -3375.000244  64.256424 | -1954.577148  403.420013  -3375.000244  54.880119 | 59.568271499999994
9777  -1954.577148  403.420013  -3625.0  73.097618 | -1954.577148  403.420013  -3625.0  62.451084 | 67.774351
9778  -1954.577148  403.420013  -3875.0  81.483261 | -1954.577148  403.420013  -3875.0  69.664268 | 75.57376450000001
9779  -1954.577148  403.420013  -4125.0  89.29792 | -1954.577148  403.420013  -4125.0  76.385017 | 82.8414685
9780  -1954.577148  403.420013  -4375.0  96.487617 | -1954.577148  403.420013  -4375.0  82.585808 | 89.5367125
9781  -1954.577148  403.420013  -4625.0  103.017326 | -1954.577148  403.420013  -4625.0  88.223679 | 95.6205025
9782  -1954.577148  403.420013  -4875.0  108.878647 | -1954.577148  403.420013  -4875.0  93.300812 | 101.0897295
9783  -1954.577148  403.420013  -5125.0  114.062698 | -1954.577148  403.420013  -5125.0  97.810242 | 105.93647
9784  -1954.577148  403.420013  -5375.0  118.579247 | -1954.577148  403.420013  -5375.0  101.760262 | 110.1697545
9785  -1954.577148  403.420013  -5625.0  122.427765 | -1954.577148  403.420013  -5625.0  105.159737 | 113.793751
9786  -1954.577148  403.420013  -5875.000488  125.625496 | -1954.577148  403.420013  -5875.000488  108.017601 | 116.8215485
9787  -1954.577148  403.420013  -6125.000488  128.17366 | -1954.577148  403.420013  -6125.000488  110.34996 | 119.26181
9788  -1954.577148  403.420013  -6375.0  130.09079 | -1954.577148  403.420013  -6375.0  112.163757 | 121.1272735
9789  -1954.577148  403.420013  -6625.0  131.376648 | -1954.577148  403.420013  -6625.0  113.479462 | 122.428055
9790  -1954.577148  403.420013  -6875.0  132.050797 | -1954.577148  403.420013  -6875.0  114.30275 | 123.1767735
9791  -1954.577148  403.420013  -7124.999512  132.110382 | -1954.577148  403.420013  -7124.999512  114.657997 | 123.38418949999999
9792  -1954.577148  403.420013  -7374.999023  131.576401 | -1954.577148  403.420013  -7374.999023  114.55043 | 123.0634155
9793  -1954.577148  403.420013  -7625.0  130.443756 | -1954.577148  403.420013  -7625.0  114.011162 | 122.22745900000001
9794  -1954.577148  403.420013  -7875.0  128.74028 | -1954.577148  403.420013  -7875.0  113.047653 | 120.8939665
9795  -1954.577148  403.420013  -8125.0  126.459938 | -1954.577148  403.420013  -8125.0  111.704079 | 119.0820085
9796  -1954.577148  403.420013  -8375.0  123.646667 | -1954.577148  403.420013  -8375.0  109.993111 | 116.81988899999999
9797  -1954.577148  403.420013  -8625.0  120.297363 | -1954.577148  403.420013  -8625.0  107.984726 | 114.14104449999999
9798  -1954.577148  403.420013  -8875.0  116.490875 | -1954.577148  403.420013  -8875.0  105.70118 | 111.09602749999999
9799  -1954.577148  403.420013  -9125.0  112.233116 | -1954.577148  403.420013  -9125.0  103.256371 | 107.7447435
9800  -1954.577148  403.420013  -9375.0  107.66964 | -1954.577148  403.420013  -9375.0  100.689171 | 104.1794055
9801  -1954.577148  403.420013  -9625.0  102.831108 | -1954.577148  403.420013  -9625.0  98.183403 | 100.5072555
9802  -1954.577148  403.420013  -9875.0  97.985229 | -1954.577148  403.420013  -9875.0  95.799828 | 96.8925285
9803  -1954.577148  403.420013  -10124.99902  93.208527 | -1954.577148  403.420013  -10124.99902  93.816406 | 93.5124665
9804  -1954.577148  403.420013  -10374.99902  88.968719 | -1954.577148  403.420013  -10374.99902  92.30899 | 90.6388545
9805  -1954.577148  403.420013  -10625.0  85.398102 | -1954.577148  403.420013  -10625.0  91.642456 | 88.52027899999999
9806  -1954.577148  403.420013  -10875.0  83.192711 | -1954.577148  403.420013  -10875.0  91.867813 | 87.530262
9807  -1954.577148  403.419983  -11125.0  82.422981 | -1954.577148  403.419983  -11125.0  93.344757 | 87.883869
9808  -1954.577148  403.419983  -11375.0  83.799416 | -1954.577148  403.419983  -11375.0  96.036201 | 89.9178085
9809  -1954.577148  403.419983  -11625.0  87.027695 | -1954.577148  403.419983  -11625.0  100.10302 | 93.5653575
9810  -1954.577148  403.419983  -11875.0  92.437729 | -1954.577148  403.419983  -11875.0  105.458168 | 98.9479485
9811  -1954.577148  403.419983  -12125.0  99.372231 | -1954.577148  403.419983  -12125.0  111.786766 | 105.5794985
9812  -1954.577148  403.419983  -12374.99902  107.781715 | -1954.577148  403.419983  -12374.99902  119.443542 | 113.6126285
9813  -1954.577148  403.419983  -12625.0  117.34861 | -1954.577148  403.419983  -12625.0  126.652809 | 122.0007095
9814  -1954.577148  403.419983  -12874.99902  125.972481 | -1954.577148  403.419983  -12874.99902  136.906921 | 131.439701
9815  -1954.577148  403.419983  -13124.99902  144.919815 | -1954.577148  403.419983  -13124.99902  144.861755 | 144.890785
9816  -1954.577148  403.420013  -13374.99902  135.095413 | -1954.577148  403.420013  -13374.99902  146.421082 | 140.7582475
913  -1954.577026  -403.420563  -26125.0  48.207626 | -1954.577026  -403.420563  -26125.0  57.247841 | 52.7277335
914  -1954.577026  -403.420563  -26375.0  55.529278 | -1954.577026  -403.420563  -26375.0  58.713665 | 57.1214715
915  -1954.577026  -403.420563  -26625.0  47.68853 | -1954.577026  -403.420563  -26625.0  54.149769 | 50.9191495
916  -1954.577026  -403.420563  -26875.0  45.008137 | -1954.577026  -403.420563  -26875.0  48.487507 | 46.747822
917  -1954.577026  -403.420563  -27125.0  43.820709 | -1954.577026  -403.420563  -27125.0  46.365135 | 45.092922
918  -1954.577026  -403.420563  -27375.0  43.913528 | -1954.577026  -403.420563  -27375.0  45.225727 | 44.569627499999996
919  -1954.577026  -403.420563  -27625.0  44.795105 | -1954.577026  -403.420563  -27625.0  44.709942 | 44.752523499999995
920  -1954.577026  -403.420563  -27875.0  44.859783 | -1954.577026  -403.420563  -27875.0  43.935242 | 44.397512500000005
921  -1954.577026  -403.420563  -28125.0  43.834183 | -1954.577026  -403.420563  -28125.0  42.18198 | 43.0080815
922  -1954.577026  -403.420563  -28375.0  40.991123 | -1954.577026  -403.420563  -28375.0  39.14925 | 40.070186500000005
923  -1954.577026  -403.420563  -28625.0  36.586246 | -1954.577026  -403.420563  -28625.0  34.793167 | 35.6897065
924  -1954.577026  -403.420563  -28875.0  30.500381 | -1954.577026  -403.420563  -28875.0  29.135761 | 29.818071
925  -1954.577026  -403.420563  -29125.0  23.828619 | -1954.577026  -403.420563  -29125.0  23.16107 | 23.4948445
926  -1954.577026  -403.420563  -29375.0  17.723894 | -1954.577026  -403.420563  -29375.0  17.466194 | 17.595044
927  -1954.577026  -403.420563  -29625.0  15.223879 | -1954.577026  -403.420563  -29625.0  15.481361 | 15.35262
928  -1954.577026  -403.420563  -29875.0  14.855119 | -1954.577026  -403.420563  -29875.0  15.731285 | 15.293202
4563  -1954.577026  -403.420563  -13625.0  136.783264 | -1954.577026  -403.420563  -13625.0  141.872391 | 139.3278275
4564  -1954.577026  -403.420563  -13875.0  155.827423 | -1954.577026  -403.420563  -13875.0  150.199188 | 153.0133055
4565  -1954.577026  -403.420563  -14125.0  140.504333 | -1954.577026  -403.420563  -14125.0  143.635712 | 142.0700225
4566  -1954.577026  -403.420563  -14375.0  136.309998 | -1954.577026  -403.420563  -14375.0  133.212845 | 134.76142149999998
4567  -1954.577026  -403.420563  -14625.0  132.282761 | -1954.577026  -403.420563  -14625.0  129.676651 | 130.979706
4568  -1954.577026  -403.420563  -14875.0  129.913223 | -1954.577026  -403.420563  -14875.0  126.646912 | 128.2800675
4569  -1954.577026  -403.420563  -15125.0  129.675873 | -1954.577026  -403.420563  -15125.0  126.028122 | 127.8519975
4570  -1954.577026  -403.420563  -15375.0  130.307022 | -1954.577026  -403.420563  -15375.0  126.408936 | 128.357979
4571  -1954.577026  -403.420563  -15625.0  131.851868 | -1954.577026  -403.420563  -15625.0  127.640984 | 129.74642599999999
4572  -1954.577026  -403.420563  -15875.0  133.521133 | -1954.577026  -403.420563  -15875.0  129.122498 | 131.3218155
4573  -1954.577026  -403.420563  -16125.0  135.35228 | -1954.577026  -403.420563  -16125.0  130.728836 | 133.040558
4574  -1954.577026  -403.420563  -16375.0  136.940887 | -1954.577026  -403.420563  -16375.0  132.182343 | 134.56161500000002
4575  -1954.577026  -403.420563  -16625.0  138.348404 | -1954.577026  -403.420563  -16625.0  133.44162 | 135.895012
4576  -1954.577026  -403.420563  -16875.0  139.402161 | -1954.577026  -403.420563  -16875.0  134.405716 | 136.9039385
4577  -1954.577026  -403.420563  -17125.0  140.169861 | -1954.577026  -403.420563  -17125.0  135.084473 | 137.627167
4578  -1954.577026  -403.420563  -17375.0  140.601913 | -1954.577026  -403.420563  -17375.0  135.463928 | 138.0329205
4579  -1954.577026  -403.420563  -17625.0  140.764252 | -1954.577026  -403.420563  -17625.0  135.579498 | 138.171875
4580  -1954.577026  -403.420563  -17875.0  140.664673 | -1954.577026  -403.420563  -17875.0  135.454163 | 138.059418
4581  -1954.577026  -403.420563  -18125.0  140.360641 | -1954.577026  -403.420563  -18125.0  135.129929 | 137.745285
4582  -1954.577026  -403.420563  -18375.0  139.880035 | -1954.577026  -403.420563  -18375.0  134.639709 | 137.259872
4583  -1954.577026  -403.420563  -18625.0  139.267349 | -1954.577026  -403.420563  -18625.0  134.020401 | 136.64387499999998
4584  -1954.577026  -403.420563  -18875.0  138.55098 | -1954.577026  -403.420563  -18875.0  133.300934 | 135.925957
4585  -1954.577026  -403.420563  -19125.0  137.760406 | -1954.577026  -403.420563  -19125.0  132.507309 | 135.13385749999998
4586  -1954.577026  -403.420563  -19375.0  136.914932 | -1954.577026  -403.420563  -19375.0  131.657959 | 134.2864455
4587  -1954.577026  -403.420563  -19625.0  136.02829 | -1954.577026  -403.420563  -19625.0  130.765259 | 133.3967745
4588  -1954.577026  -403.420563  -19875.0  135.106064 | -1954.577026  -403.420563  -19875.0  129.834106 | 132.47008499999998
4589  -1954.577026  -403.420563  -20125.0  134.145645 | -1954.577026  -403.420563  -20125.0  128.861969 | 131.503807
4590  -1954.577026  -403.420563  -20375.0  133.136459 | -1954.577026  -403.420563  -20375.0  127.838341 | 130.4874
4591  -1954.577026  -403.420563  -20625.0  132.058655 | -1954.577026  -403.420563  -20625.0  126.744682 | 129.4016685
4592  -1954.577026  -403.420563  -20875.0  130.883652 | -1954.577026  -403.420563  -20875.0  125.553925 | 128.21878850000002
4593  -1954.577026  -403.420563  -21125.0  129.573349 | -1954.577026  -403.420563  -21125.0  124.230339 | 126.90184400000001
4594  -1954.577026  -403.420563  -21375.0  128.079819 | -1954.577026  -403.420563  -21375.0  122.729332 | 125.40457549999999
4595  -1954.577026  -403.420563  -21625.0  126.345718 | -1954.577026  -403.420563  -21625.0  120.996986 | 123.67135200000001
